card_id,tipo,overall,roda_motor,nome,posicao,slot_ofensivo_id,slot_ofensivo_confirmado,slot_defensivo_id,slot_defensivo_confirmado,pe,altura,peso,idade,nacionalidade,pe_ruim_uso,pe_ruim_precisao,resistencia_lesao,forma,impeto_s1,impeto_s2_cond,vaga_s1,vaga_s2,box,atributos,habilidades,aptidoes,estilos_ia,corpo
173080,base,67,false,Irian Ribas,CF,4,true,0,true,Direito,180,78,21,Spain,1,1,Média,1,,,false,false,,"[67,64,62,60,58,57,67,66,60,57,48,48,52,56,40,40,40,40,40,69,66,68,66,67,62,60]",[],"{""RMF"":0,""AMF"":0,""CB"":0,""CF"":2,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":1,""LB"":0,""CMF"":0}",[],"[180,7,7,7,6,8,7,7,6,5,7,9]"
173127,base,68,false,Leonardo Di Tommaso,CMF,28,true,0,true,Esquerdo,187,76,21,Italy,2,2,Média,1,,,false,false,,"[62,67,63,62,68,67,62,60,58,64,60,63,66,64,40,40,40,40,40,68,67,67,65,67,60,70]","[""Gamesmanship"",""Interception""]","{""RMF"":0,""AMF"":1,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":1,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}","[""Long Ranger""]","[187,7,6,6,6,7,7,7,7,5,7,9]"
173210,base,72,false,Farid Alfa-Ruprecht,RWF,16,true,0,true,Direito,181,77,20,Germany,1,1,Média,1,,,false,false,,"[65,69,72,67,66,67,65,52,56,61,52,50,60,55,40,40,40,40,40,77,75,64,63,59,72,70]","[""Cut Behind & Turn"",""Chop Turn""]","{""RMF"":2,""AMF"":0,""CB"":0,""CF"":0,""LMF"":1,""LWF"":1,""RB"":0,""DMF"":0,""RWF"":2,""SS"":0,""LB"":0,""CMF"":0}","[""Speeding Bullet""]","[181,7,5,5,6,7,7,11,8,5,8,9]"
173999,base,74,false,Fábio Baldé,LWF,16,true,0,true,Direito,182,75,21,Portugal,2,2,Baixa,1,,,false,false,,"[65,69,73,62,57,61,64,52,57,67,47,50,56,52,40,40,40,40,40,84,81,69,64,62,71,69]","[""Pinpoint Crossing"",""Scissors Feint"",""Sole Control""]","{""RMF"":2,""AMF"":0,""CB"":0,""CF"":1,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":2,""SS"":1,""LB"":0,""CMF"":0}","[""Trickster"",""Mazing Run"",""Speeding Bullet""]","[182,7,6,6,6,8,7,11,7,5,8,9]"
174075,base,66,false,Eba İş,DMF,80,true,0,true,Direito,179,71,18,Germany,1,1,Média,0,,,false,false,,"[53,69,64,68,70,65,56,48,58,63,61,66,72,74,40,40,40,40,40,66,71,65,62,58,73,74]","[""Fighting Spirit"",""Interception"",""One-touch Pass"",""Through Passing"",""Sole Control""]","{""RMF"":0,""AMF"":1,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}","[""Mazing Run""]","[179,7,7,7,6,8,7,7,6,5,7,9]"
174113,base,68,false,Christopher Olivier,RB,0,true,17,true,Direito,187,81,20,Austria,1,1,Média,1,,,false,false,,"[61,66,64,61,64,65,58,59,59,64,60,61,61,63,40,40,40,40,40,74,71,62,65,69,66,73]",[],"{""RMF"":1,""AMF"":0,""CB"":1,""CF"":0,""LMF"":0,""LWF"":0,""RB"":2,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}",[],"[187,7,7,7,6,8,7,7,6,5,7,9]"
174572,base,69,false,Carlos Lumbreras,CF,4,true,0,true,Direito,180,72,21,Spain,2,1,Média,1,,,false,false,,"[67,66,67,66,60,58,66,64,60,57,50,52,57,56,40,40,40,40,40,70,73,67,65,63,65,69]","[""Acrobatic Finishing""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":2,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":1,""LB"":0,""CMF"":0}",[],"[180,7,7,7,6,8,7,7,6,5,7,9]"
174935,base,73,false,Kauã Prates,LB,48,true,0,true,Esquerdo,184,75,18,Brazil,1,1,Baixa,1,,,false,false,,"[58,69,66,64,68,67,55,59,54,66,68,70,72,69,40,40,40,40,40,75,72,68,65,66,69,71]","[""Fighting Spirit"",""Interception"",""Sliding Tackle""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":1,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":2,""CMF"":0}","[""Mazing Run"",""Speeding Bullet""]","[184,7,7,7,6,8,7,7,6,5,7,9]"
176373,base,64,false,Marco Piredda,CMF,28,true,0,true,Direito,172,63,21,Italy,1,1,Média,1,,,false,false,,"[60,66,64,61,63,64,58,61,64,66,62,58,63,63,40,40,40,40,40,67,70,68,62,57,63,71]",[],"{""RMF"":0,""AMF"":1,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}","[""Long Ranger"",""Long Ball Expert""]","[172,7,7,7,6,8,7,7,6,5,7,9]"
176376,base,70,false,Edoardo Torrielli,GK,0,true,16,true,Direito,180,78,20,Italy,1,1,Média,1,,,false,false,,"[42,51,48,45,55,57,40,48,45,44,47,49,54,60,66,62,66,64,70,59,56,67,70,65,55,55]",[],"{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[180,7,7,7,6,8,7,7,6,5,7,9]"
176436,base,63,false,Bünyamin Dalkılıç,RWF,16,true,0,true,Esquerdo,179,65,20,Türkiye,1,0,Média,0,,,false,false,,"[58,61,65,60,58,60,60,56,56,67,45,46,52,56,40,40,40,40,40,72,74,61,57,54,67,60]","[""Cut Behind & Turn""]","{""RMF"":2,""AMF"":0,""CB"":0,""CF"":1,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":2,""SS"":1,""LB"":0,""CMF"":0}","[""Mazing Run"",""Incisive Run""]","[179,7,6,6,6,7,7,7,7,5,7,9]"
177229,base,66,false,Corey Armour,GK,0,true,16,true,Direito,186,78,20,Scotland,1,1,Média,1,,,false,false,,"[40,45,42,43,47,52,41,40,51,47,50,45,48,60,64,62,66,68,61,52,47,65,67,63,54,55]",[],"{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[186,7,7,7,6,8,7,7,6,5,7,9]"
177737,base,68,false,Mücahit İbrahimoğlu,DMF,80,true,0,true,Direito,173,70,21,Austria,1,1,Baixa,0,,,false,false,,"[58,70,67,72,71,72,56,54,61,63,60,67,70,63,40,40,40,40,40,63,70,64,63,62,71,76]","[""Dipping Shot"",""Fighting Spirit"",""Interception"",""One-touch Pass"",""Through Passing"",""Sole Control""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}","[""Mazing Run""]","[173,7,7,7,6,8,7,7,6,5,7,9]"
177962,base,63,false,Mustafa Yortaç,CB,40,true,0,true,Direito,184,74,18,Türkiye,1,1,Média,1,,,false,false,,"[46,55,50,51,56,59,41,64,53,54,63,66,64,67,40,40,40,40,40,61,63,60,68,65,62,65]",[],"{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":1,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[184,7,7,7,6,8,7,7,6,5,7,9]"
178440,base,64,false,Jeremiaha Maluze,DMF,32,true,0,true,Direito,193,81,22,Germany,1,1,Média,1,,,false,false,,"[51,59,55,57,64,65,50,67,52,54,61,64,66,63,40,40,40,40,40,66,60,65,67,70,59,72]","[""Aerial Superiority"",""Man Marking""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":1}","[""Long Ranger"",""Long Ball Expert""]","[193,7,5,5,6,7,7,11,8,5,8,9]"
179437,base,65,false,David Hamansenya,LB,44,true,0,true,Esquerdo,181,69,19,Zambia,1,1,Média,1,,,false,false,,"[58,63,61,62,63,63,51,55,58,58,58,62,56,65,40,40,40,40,40,74,77,63,63,60,67,66]",[],"{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":1,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":2,""CMF"":0}","[""Speeding Bullet"",""Incisive Run""]","[181,7,5,5,6,7,7,11,8,5,8,9]"
179521,base,64,false,Berke Özçelik,AMF,24,true,0,true,Direito,175,72,19,Türkiye,1,1,Média,1,,,false,false,,"[63,65,64,65,67,65,63,48,54,63,50,52,54,55,40,40,40,40,40,62,67,66,60,57,67,66]",[],"{""RMF"":0,""AMF"":2,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":1,""LB"":0,""CMF"":1}",[],"[175,7,7,7,7,7,7,7,7,7,7,7]"
179663,base,65,false,Nicolás Garrido,CB,60,true,0,true,Esquerdo,175,72,21,Argentina,1,1,Média,1,,,false,false,,"[56,60,58,55,64,67,44,70,58,59,67,64,68,67,40,40,40,40,40,62,61,65,60,67,64,61]",[],"{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[175,7,7,7,6,8,7,7,6,5,7,9]"
179730,base,70,false,Nikoloz Chikovani,LWF,16,true,0,true,Direito,188,79,19,Georgia,1,1,Média,1,,,false,false,,"[65,73,68,68,69,66,62,53,57,62,52,50,57,55,40,40,40,40,40,74,68,67,57,67,60,70]",[],"{""RMF"":1,""AMF"":0,""CB"":0,""CF"":0,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":1,""SS"":0,""LB"":0,""CMF"":0}","[""Incisive Run""]","[188,7,7,7,6,8,7,7,6,5,7,9]"
180394,base,64,false,Fujii Shota,CB,60,true,0,true,Esquerdo,180,80,18,Japan,2,2,Média,1,,,false,false,,"[51,57,55,51,62,64,49,60,52,57,64,65,64,65,40,40,40,40,40,63,61,62,66,64,64,65]","[""Sole Control""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":1,""CMF"":0}","[""Long Ball Expert""]","[180,7,7,7,6,8,7,7,6,5,7,9]"
183530,base,67,false,Juan Mujica,CMF,80,true,0,true,Esquerdo,175,72,19,Argentina,1,1,Média,1,,,false,false,,"[61,69,65,71,67,70,59,58,64,67,60,61,60,62,40,40,40,40,40,65,64,61,59,66,61,68]","[""Through Passing"",""Weighted Pass""]","{""RMF"":0,""AMF"":1,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}",[],"[175,7,7,7,6,8,7,7,6,5,7,9]"
183540,base,66,false,Lucas Flores,LB,44,true,0,true,Esquerdo,175,72,19,Argentina,1,1,Média,1,,,false,false,,"[59,62,70,57,65,68,60,62,58,64,64,61,62,66,40,40,40,40,40,68,66,62,60,63,69,68]","[""Track Back"",""Chop Turn""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":2,""CMF"":0}",[],"[175,7,6,6,6,8,7,11,7,5,8,9]"
183542,base,66,false,Ángel Susano,CB,40,true,0,true,Direito,175,72,19,Argentina,1,1,Média,1,,,false,false,,"[57,61,58,59,65,68,48,72,58,60,67,65,65,66,40,40,40,40,40,61,60,65,60,67,64,62]","[""Aerial Superiority"",""Blocker""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":2,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":1}",[],"[175,7,6,6,6,8,7,11,7,5,8,9]"
183544,base,67,false,Santiago Espíndola,CMF,80,true,0,true,Direito,175,72,18,Argentina,1,1,Média,1,,,false,false,,"[62,70,67,72,71,68,59,57,64,66,60,61,62,60,40,40,40,40,40,65,63,61,59,63,63,66]","[""Marseille Turn"",""One-touch Pass"",""Weighted Pass""]","{""RMF"":0,""AMF"":2,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}",[],"[175,7,7,7,6,8,7,7,6,5,7,9]"
183545,base,68,false,Felipe Esquivel,RWF,56,true,0,true,Direito,175,72,18,Argentina,1,1,Média,1,,,false,false,,"[67,69,73,65,68,64,67,59,59,64,54,46,50,55,40,40,40,40,40,69,67,63,59,60,64,61]","[""Flip Flap"",""Rabona"",""Sombrero"",""Chop Turn""]","{""RMF"":1,""AMF"":2,""CB"":0,""CF"":2,""LMF"":0,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":2,""SS"":2,""LB"":0,""CMF"":0}","[""Trickster""]","[175,7,7,7,6,8,7,7,6,5,7,9]"
183550,base,64,false,Thiago Salvatierra,RB,44,true,0,true,Direito,175,72,18,Argentina,1,1,Média,1,,,false,false,,"[57,60,61,57,68,70,51,66,58,59,65,64,66,67,40,40,40,40,40,65,64,65,61,67,65,62]",[],"{""RMF"":2,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":2,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[175,7,7,7,6,8,7,7,6,5,7,9]"
184184,base,69,false,Ibrahim Gomis,GK,0,true,17,true,Direito,200,80,21,Morocco,1,1,Média,1,,,false,false,,"[42,47,43,45,54,56,40,48,53,44,51,49,46,60,62,64,67,62,72,52,55,62,65,67,55,54]","[""GK Long Throw"",""GK High Punt""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[200,7,5,5,6,7,7,11,8,5,8,9]"
184266,base,65,false,Dylan Rodríguez,AMF,20,true,0,true,Direito,180,78,19,Spain,1,1,Média,1,,,false,false,,"[63,68,67,65,68,63,61,54,67,64,55,55,57,56,40,40,40,40,40,66,65,65,57,58,64,66]",[],"{""RMF"":0,""AMF"":2,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":1,""LB"":0,""CMF"":1}",[],"[180,7,7,7,6,8,7,7,6,5,7,9]"
184268,base,64,false,Owen Emeka,RWF,16,true,0,true,Direito,180,78,17,Spain,1,1,Média,1,,,false,false,,"[67,64,69,57,61,54,64,59,62,64,54,44,48,55,40,40,40,40,40,69,68,64,64,60,59,62]",[],"{""RMF"":1,""AMF"":0,""CB"":0,""CF"":2,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":2,""SS"":1,""LB"":0,""CMF"":0}",[],"[180,7,6,6,6,8,7,11,7,5,8,9]"
184456,base,64,false,Marcos Parriego,CMF,80,true,0,true,Esquerdo,180,78,20,Spain,1,1,Média,1,,,false,false,,"[61,69,64,65,72,68,56,54,64,64,55,55,60,56,40,40,40,40,40,63,62,61,59,59,65,66]",[],"{""RMF"":0,""AMF"":1,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":1,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}",[],"[180,7,7,7,6,8,7,7,6,5,7,9]"
184467,base,65,false,Raymond Bomba,CF,52,true,0,true,Direito,187,72,18,Mali,1,1,Média,1,,,false,false,,"[65,62,64,60,59,56,63,65,59,60,45,46,52,53,40,40,40,40,40,70,65,66,69,68,60,64]","[""First-time Shot"",""Heading"",""Cut Behind & Turn""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":2,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":1,""LB"":0,""CMF"":0}",[],"[187,7,5,5,6,7,7,11,8,5,8,9]"
184534,base,68,false,Tobias Goytia,RWF,16,true,0,true,Direito,171,72,17,Argentina,1,1,Média,1,,,false,false,,"[68,70,72,66,63,59,67,60,59,61,51,47,48,54,40,40,40,40,40,69,68,63,64,60,64,60]","[""Flip Flap"",""Chop Turn""]","{""RMF"":1,""AMF"":1,""CB"":0,""CF"":2,""LMF"":0,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":2,""SS"":2,""LB"":0,""CMF"":0}","[""Mazing Run""]","[171,8,7,7,7,9,8,7,6,5,8,9]"
184585,base,64,false,Ozan Sevim,LWF,56,true,0,true,Direito,175,72,19,Türkiye,1,1,Média,1,,,false,false,,"[61,64,65,61,61,62,61,51,56,63,50,46,52,54,40,40,40,40,40,69,69,63,60,55,65,60]",[],"{""RMF"":2,""AMF"":0,""CB"":0,""CF"":0,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":2,""SS"":0,""LB"":0,""CMF"":0}",[],"[175,7,7,7,6,8,7,7,6,5,7,9]"
184606,base,70,false,Kornel Lisman,LWF,16,true,0,true,Direito,186,74,20,Poland,2,2,Média,1,,,false,false,,"[63,69,72,63,65,69,63,55,58,65,53,56,61,57,40,40,40,40,40,73,71,61,59,59,63,67]",[],"{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":1,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}","[""Speeding Bullet""]","[186,7,6,6,6,7,7,7,7,5,7,9]"
184610,base,70,false,Leorat Bega,CMF,28,true,0,true,Esquerdo,194,87,23,Switzerland,2,2,Média,1,,,false,false,,"[62,67,63,63,68,66,64,63,56,63,65,63,68,64,40,40,40,40,40,66,62,75,64,68,61,75]","[""Long Range Shooting""]","{""RMF"":0,""AMF"":1,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":1,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}","[""Long Ranger""]","[194,7,7,7,6,8,7,7,6,5,7,9]"
184682,base,71,false,Karim Mammar,CB,60,true,0,true,Esquerdo,180,79,30,Sweden,1,2,Média,1,,,false,false,,"[55,63,62,57,66,74,49,72,52,55,71,67,65,72,40,40,40,40,40,62,61,68,71,72,62,67]","[""Aerial Superiority"",""Dipping Shot"",""Heading"",""Interception"",""Man Marking"",""Sliding Tackle""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":1,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":2,""CMF"":0}","[""Long Ranger"",""Long Ball Expert""]","[180,7,7,7,6,8,7,7,6,5,7,9]"
184713,base,67,false,Salvatore Cerbone,LWF,16,true,0,true,Direito,183,76,19,Italy,1,2,Média,1,,,false,false,,"[62,65,66,64,58,57,63,55,54,62,50,46,65,51,40,40,40,40,40,76,67,66,55,58,66,63]","[""First-time Shot"",""Long-Range Curler""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":1,""SS"":0,""LB"":0,""CMF"":0}",[],"[183,7,7,7,6,8,7,7,6,5,7,9]"
184725,base,73,false,Kennet Eichhorn,DMF,80,true,0,true,Direito,186,82,17,Germany,1,2,Baixa,1,,,false,false,,"[62,68,67,72,73,69,63,64,56,61,70,69,74,69,40,40,40,40,40,67,64,66,61,69,63,73]","[""Marseille Turn"",""Through Passing"",""Double Touch""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}",[],"[186,7,7,7,6,8,7,7,6,5,7,9]"
184726,base,71,false,Aleksa Damjanović,CF,88,true,0,true,Esquerdo,198,80,18,Serbia,1,1,Média,1,,,false,false,,"[71,65,66,64,62,55,70,73,56,62,49,53,61,54,40,40,40,40,40,66,61,65,64,75,56,68]","[""Aerial Superiority"",""Captaincy"",""Heading"",""Heel Trick"",""Penalty Specialist""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":2,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":1,""LB"":0,""CMF"":0}",[],"[198,7,6,6,6,7,7,7,7,5,7,9]"
184751,base,71,false,Justin Lerma,AMF,56,true,0,true,Direito,176,62,18,Ecuador,1,1,Média,1,,,false,false,,"[64,69,71,72,70,68,65,63,61,62,60,61,64,60,40,40,40,40,40,71,73,67,70,61,69,72]","[""Through Passing""]","{""RMF"":0,""AMF"":2,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":1,""LB"":0,""CMF"":1}",[],"[176,7,5,5,6,7,7,11,8,5,8,9]"
184838,base,69,false,Jan-Luca Riedl,CB,60,true,0,true,Direito,183,71,17,Germany,1,1,Média,1,,,false,false,,"[45,63,59,58,64,65,47,69,53,56,66,70,68,69,40,40,40,40,40,67,64,57,69,67,62,64]","[""Interception"",""Sliding Tackle""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":1,""DMF"":0,""RWF"":0,""SS"":0,""LB"":1,""CMF"":0}","[""Long Ball Expert""]","[183,7,6,6,6,7,7,7,7,5,7,9]"
185079,base,66,false,Charlie Dinsdale,AMF,56,true,0,true,Direito,180,78,19,England,2,2,Média,1,,,false,false,,"[65,66,65,62,68,67,62,48,59,64,53,51,53,52,40,40,40,40,40,66,68,65,60,56,68,71]",[],"{""RMF"":1,""AMF"":2,""CB"":0,""CF"":0,""LMF"":1,""LWF"":1,""RB"":0,""DMF"":0,""RWF"":1,""SS"":1,""LB"":0,""CMF"":1}","[""Mazing Run""]","[180,7,7,7,6,8,7,7,6,5,7,9]"
185164,base,65,false,Mohamed Malang Touré,CF,88,true,0,true,Direito,185,75,20,Senegal,1,1,Média,1,,,false,false,,"[66,62,60,57,58,53,65,69,55,52,47,43,58,54,40,40,40,40,40,68,64,66,64,71,54,58]",[],"{""RMF"":0,""AMF"":0,""CB"":0,""CF"":2,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":1,""LB"":0,""CMF"":0}",[],"[185,7,6,6,6,8,7,11,7,5,8,9]"
185168,base,67,false,Niklas Scheller,CB,60,true,0,true,Esquerdo,181,78,18,Germany,1,1,Média,1,,,false,false,,"[53,58,53,54,63,64,45,65,54,55,63,66,64,65,40,40,40,40,40,67,65,61,70,68,63,65]","[""Fighting Spirit"",""Sliding Tackle""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}","[""Long Ball Expert""]","[181,7,7,7,6,8,7,7,6,5,7,9]"
185169,base,65,false,Niko Iličević,AMF,24,true,0,true,Esquerdo,170,60,16,Germany,1,1,Média,1,,,false,false,,"[61,68,67,71,69,66,56,53,62,63,54,56,58,57,40,40,40,40,40,68,70,65,56,54,72,66]","[""Rising Shot"",""Through Passing""]","{""RMF"":0,""AMF"":2,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":1,""LB"":0,""CMF"":2}","[""Incisive Run"",""Long Ranger""]","[170,7,7,7,6,8,7,7,6,5,7,9]"
185170,base,66,false,Julian Etse,CB,0,true,9,true,Esquerdo,192,78,20,Germany,1,1,Média,1,,,false,false,,"[51,57,54,52,61,62,46,65,52,54,62,66,63,65,40,40,40,40,40,64,59,61,67,71,54,63]","[""Heading"",""Man Marking""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[192,7,6,6,6,8,7,11,7,5,8,9]"
185189,base,66,false,Mahdi Nicoll-Jazuli,CMF,80,true,0,true,Direito,190,78,16,England,1,1,Média,1,,,false,false,,"[64,65,62,65,65,68,57,52,56,62,60,65,68,63,40,40,40,40,40,65,69,64,58,67,60,69]","[""Outside Curler""]","{""RMF"":0,""AMF"":2,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":1,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}",[],"[190,7,5,5,6,7,7,11,8,5,8,9]"
185190,base,68,false,Olutayo Subuloye,CB,60,true,0,true,Esquerdo,186,78,19,England,1,1,Média,1,,,false,false,,"[52,55,52,55,60,57,50,66,55,55,65,69,71,65,40,40,40,40,40,64,60,64,65,70,62,72]","[""Captaincy""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}","[""Long Ball Expert""]","[186,7,6,6,6,8,7,11,7,5,8,9]"
185191,base,72,false,Dastan Satpaev,CF,4,true,0,true,Direito,176,76,18,Kazakhstan,3,3,Média,2,,,false,false,,"[68,70,74,65,65,63,69,62,66,69,55,53,58,56,40,40,40,40,40,68,75,72,64,60,74,75]","[""First-time Shot"",""Long Range Shooting"",""Penalty Specialist"",""Sole Control"",""Long-Range Curler"",""Cut Behind & Turn""]","{""RMF"":1,""AMF"":0,""CB"":0,""CF"":2,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":1,""SS"":1,""LB"":0,""CMF"":0}","[""Mazing Run"",""Incisive Run"",""Long Ranger""]","[176,7,7,7,6,8,7,7,6,5,7,9]"
185192,base,66,false,Calvin Diakite,LB,48,true,0,true,Esquerdo,185,75,17,England,1,1,Média,1,,,false,false,,"[55,64,64,60,65,66,55,51,54,65,64,69,70,65,40,40,40,40,40,67,65,64,60,62,65,70]",[],"{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":1,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":2,""CMF"":0}",[],"[185,7,6,6,6,8,7,11,7,5,8,9]"
185193,base,65,false,Reggie Watson,DMF,80,true,0,true,Direito,182,78,16,England,1,1,Média,1,,,false,false,,"[56,65,62,62,67,67,56,52,70,62,63,69,70,64,40,40,40,40,40,64,68,65,64,65,62,67]","[""Penalty Specialist""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}",[],"[182,7,7,7,6,8,7,7,6,5,7,9]"
185202,base,65,false,Harry Byrne,LB,44,true,0,true,Esquerdo,180,78,19,Republic of Ireland,1,1,Média,1,,,false,false,,"[55,65,62,60,65,68,53,48,62,62,65,67,66,63,40,40,40,40,40,68,65,64,62,62,66,70]",[],"{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":1,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":2,""CMF"":0}",[],"[180,7,7,7,6,8,7,7,6,5,7,9]"
