card_id,tipo,overall,roda_motor,nome,posicao,slot_ofensivo_id,slot_ofensivo_confirmado,slot_defensivo_id,slot_defensivo_confirmado,pe,altura,peso,idade,nacionalidade,pe_ruim_uso,pe_ruim_precisao,resistencia_lesao,forma,impeto_s1,impeto_s2_cond,vaga_s1,vaga_s2,box,atributos,habilidades,aptidoes,estilos_ia,corpo
52851720180459,colecionavel,91,true,Matheus Cunha,SS,24,true,0,true,Direito,184,75,27,Brazil,0,2,Média,1,,,false,false,POTW 11 Jan '24,"[83,88,85,85,80,68,80,67,65,77,47,51,63,62,40,40,40,40,40,89,82,80,73,66,77,73]","[""Chip Shot Control"",""Dipping Shot"",""First-time Shot"",""Long Range Shooting"",""Pinpoint Crossing"",""Sombrero"",""Through Passing"",""Double Touch"",""Sole Control"",""Long-Range Curler""]","{""RMF"":1,""AMF"":1,""CB"":0,""CF"":2,""LMF"":0,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":2,""SS"":2,""LB"":0,""CMF"":0}","[""Trickster"",""Mazing Run"",""Speeding Bullet"",""Long Ranger""]","[184,8,6,4,5,6,7,11,7,6,4,8]"
52851720188985,colecionavel,91,true,Iván Martín,CMF,24,true,0,true,Esquerdo,178,70,27,Spain,0,0,Média,1,109,,false,false,POTW 11 Jan '24,"[81,90,88,83,88,83,77,65,70,80,63,65,70,60,40,40,40,40,40,76,81,74,69,69,72,83]","[""Outside Curler"",""Pinpoint Crossing"",""Track Back"",""Double Touch""]","{""RMF"":2,""AMF"":2,""CB"":0,""CF"":0,""LMF"":1,""LWF"":0,""RB"":0,""DMF"":1,""RWF"":1,""SS"":0,""LB"":0,""CMF"":2}","[""Trickster"",""Mazing Run"",""Early Cross""]","[178,7,7,7,6,7,10,11,6,5,6,5]"
52851988616262,colecionavel,91,true,Yacine Adli,AMF,56,true,0,true,Direito,186,78,26,France,2,3,Média,1,,,false,false,POTW 18 Jan '24,"[77,90,84,81,86,80,77,66,77,73,65,67,65,70,40,40,40,40,40,73,76,78,67,69,74,76]","[""Gamesmanship"",""Long Range Shooting"",""Marseille Turn"",""Outside Curler"",""Through Passing"",""Weighted Pass"",""Scissors Feint"",""Double Touch"",""Sole Control"",""Cut Behind & Turn""]","{""RMF"":0,""AMF"":2,""CB"":0,""CF"":0,""LMF"":1,""LWF"":1,""RB"":0,""DMF"":1,""RWF"":1,""SS"":1,""LB"":0,""CMF"":2}","[""Trickster"",""Mazing Run"",""Incisive Run"",""Long Ranger""]","[186,6,6,5,6,6,3,9,6,7,6,8]"
52851988643616,colecionavel,91,true,Diego López,CF,4,true,0,true,Direito,172,70,24,Spain,2,1,Média,1,,,false,false,POTW 18 Jan '24,"[81,81,84,74,71,72,88,66,59,74,54,58,57,69,40,40,40,40,40,88,86,77,68,65,75,77]","[""Outside Curler""]","{""RMF"":2,""AMF"":0,""CB"":0,""CF"":2,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":2,""SS"":1,""LB"":0,""CMF"":0}","[""Mazing Run"",""Incisive Run""]","[172,7,6,5,6,7,9,10,4,5,8,5]"
52852793902976,colecionavel,91,true,Yuri Berchiche,LB,44,true,0,true,Esquerdo,181,79,36,Spain,0,2,Baixa,1,,,false,false,POTW 8 Feb '24,"[72,80,73,70,77,80,70,71,66,76,78,82,80,78,40,40,40,40,40,80,85,79,81,79,74,89]","[""Dipping Shot"",""Fighting Spirit"",""First-time Shot"",""Interception"",""Long Range Shooting"",""Outside Curler"",""Rising Shot"",""Acrobatic Finishing""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":1,""LWF"":1,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":2,""CMF"":0}","[""Incisive Run"",""Long Ranger""]","[181,7,7,5,4,7,6,7,6,9,8,9]"
52853062363935,colecionavel,91,true,Montassar Talbi,CB,60,true,0,true,Direito,190,81,28,Tunisia,1,1,Baixa,2,,,false,false,POTW 15 Feb '24,"[51,58,54,52,69,67,49,78,52,58,90,91,80,80,40,40,40,40,40,72,69,65,83,88,59,74]","[""Aerial Superiority"",""Fighting Spirit"",""Interception"",""Man Marking"",""Blocker"",""Acrobatic Clearance""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}","[""Long Ball Expert""]","[190,5,5,7,6,5,5,9,8,5,8,9]"
52853599219764,colecionavel,91,true,Raphinha,RWF,16,true,0,true,Esquerdo,176,68,30,Brazil,1,2,Média,1,,,false,false,POTW 29 Feb '24,"[76,80,88,76,66,79,78,53,75,79,45,47,71,67,40,40,40,40,40,92,94,82,66,65,81,83]","[""Dipping Shot"",""Fighting Spirit"",""Flip Flap"",""Heel Trick"",""Outside Curler"",""Scissors Feint"",""Double Touch"",""Acrobatic Finishing"",""Sole Control"",""Long-Range Curler""]","{""RMF"":1,""AMF"":0,""CB"":0,""CF"":1,""LMF"":1,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":2,""SS"":1,""LB"":0,""CMF"":0}","[""Trickster"",""Mazing Run"",""Speeding Bullet"",""Incisive Run"",""Early Cross""]","[176,7,7,5,5,2,8,9,5,4,10,4]"
52853867579389,colecionavel,91,true,Marko Arnautović,CF,4,true,0,true,Direito,192,83,37,Austria,1,3,Baixa,2,,,false,false,POTW European Club Championship 29 Feb '24,"[85,80,78,77,74,69,86,78,70,76,48,50,64,70,40,40,40,40,40,77,74,85,69,82,66,73]","[""Fighting Spirit"",""First-time Shot"",""Flip Flap"",""Heading"",""Long Range Shooting"",""Outside Curler"",""Super-sub"",""Penalty Specialist"",""Acrobatic Finishing"",""Long-Range Curler""]","{""RMF"":2,""AMF"":1,""CB"":0,""CF"":2,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":2,""SS"":1,""LB"":0,""CMF"":0}","[""Trickster"",""Long Ranger"",""Long Ball Expert""]","[192,6,8,8,8,8,7,7,5,5,9,3]"
52853867667700,colecionavel,91,true,Andriy Lunin,GK,64,true,0,true,Direito,191,80,27,Ukraine,0,1,Média,2,,,false,false,POTW European Club Championship 29 Feb '24,"[40,52,45,50,59,61,40,43,50,48,50,48,48,60,85,80,87,85,87,62,57,68,69,65,55,60]","[""GK Low Punt"",""GK Penalty Saver"",""GK High Punt""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[191,7,7,7,7,7,7,7,7,7,7,4]"
52854404431962,colecionavel,91,true,Endo Wataru,DMF,36,true,0,true,Direito,178,75,33,Japan,2,2,Alta,2,111,,false,false,POTW 14 Mar '24,"[65,78,70,75,78,77,62,74,65,66,88,90,84,81,40,40,40,40,40,69,74,71,80,84,77,87]","[""Aerial Superiority"",""Captaincy"",""Fighting Spirit"",""Heading"",""Interception"",""Long Range Shooting"",""Man Marking"",""Sliding Tackle"",""Blocker"",""Acrobatic Clearance""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":2,""DMF"":2,""RWF"":0,""SS"":0,""LB"":1,""CMF"":1}","[""Long Ranger"",""Long Ball Expert""]","[178,6,5,2,2,4,7,5,3,4,8,10]"
52854404478714,colecionavel,91,true,Alexandre Oukidja,GK,64,true,0,true,Direito,184,79,38,Algeria,1,1,Média,1,,,false,false,POTW 14 Mar '24,"[41,51,44,46,52,56,41,52,50,47,50,45,55,60,87,82,85,86,82,52,56,70,73,71,56,53]","[""GK Low Punt"",""GK Long Throw""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[184,7,7,7,6,8,7,7,6,5,7,9]"
52854404557066,colecionavel,91,true,Arda Güler,CF,4,true,0,true,Esquerdo,176,63,21,Türkiye,0,1,Média,1,,,false,false,POTW 14 Mar '24,"[88,86,85,86,80,75,85,62,77,84,58,58,59,63,40,40,40,40,40,77,89,73,68,65,84,73]","[""Dipping Shot"",""Marseille Turn"",""One-touch Pass"",""Outside Curler"",""Through Passing"",""Super-sub"",""Double Touch"",""Sole Control"",""Long-Range Curler"",""Cut Behind & Turn""]","{""RMF"":2,""AMF"":2,""CB"":0,""CF"":2,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":1,""RWF"":2,""SS"":2,""LB"":0,""CMF"":2}","[""Trickster"",""Mazing Run"",""Incisive Run""]","[176,7,6,6,6,6,8,11,7,6,9,9]"
52867826303464,colecionavel,91,true,Taty Castellanos,CF,4,true,0,true,Direito,179,69,28,Argentina,2,2,Média,1,,,false,false,POTW 21 Mar '24,"[87,77,75,74,68,64,87,84,69,71,54,59,77,60,40,40,40,40,40,78,77,82,81,68,78,79]","[""Aerial Superiority"",""Dipping Shot"",""Heading"",""Long Range Shooting"",""Rabona"",""Super-sub"",""Penalty Specialist"",""Acrobatic Finishing"",""Long-Range Curler""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":2,""LMF"":0,""LWF"":1,""RB"":0,""DMF"":0,""RWF"":1,""SS"":1,""LB"":0,""CMF"":0}","[""Mazing Run"",""Incisive Run"",""Long Ranger""]","[179,7,6,7,6,6,9,7,6,5,7,7]"
52868094666636,colecionavel,91,true,Sergi Roberto,CMF,28,true,0,true,Direito,178,68,34,Spain,1,1,Baixa,1,,,false,false,POTW European Club Championship 21 Mar '24,"[75,86,78,82,89,80,68,70,65,77,75,77,76,80,40,40,40,40,40,78,77,72,71,71,77,86]","[""Captaincy"",""One-touch Pass"",""Outside Curler"",""Pinpoint Crossing"",""Through Passing"",""Weighted Pass"",""Super-sub"",""Blocker""]","{""RMF"":2,""AMF"":1,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":2,""DMF"":1,""RWF"":1,""SS"":0,""LB"":1,""CMF"":2}","[""Mazing Run"",""Early Cross""]","[178,4,4,3,3,4,5,10,5,6,8,4]"
52868363167896,colecionavel,91,true,Nélson Semedo,RB,44,true,0,true,Direito,177,67,33,Portugal,1,2,Média,1,112,,false,false,POTW National Teams 28 Mar '24,"[68,78,84,78,78,77,58,58,59,66,73,79,80,77,40,40,40,40,40,92,92,77,76,69,79,85]","[""Marseille Turn"",""One-touch Pass"",""Pinpoint Crossing"",""Track Back"",""Double Touch"",""Sole Control"",""Acrobatic Clearance"",""Cut Behind & Turn"",""Chop Turn""]","{""RMF"":2,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":2,""DMF"":0,""RWF"":0,""SS"":0,""LB"":1,""CMF"":0}","[""Trickster"",""Speeding Bullet"",""Incisive Run""]","[177,10,8,6,5,7,7,10,7,6,10,6]"
52868363167951,colecionavel,91,true,Giovani Lo Celso,LMF,24,true,0,true,Esquerdo,177,69,30,Argentina,1,3,Baixa,1,,,false,false,POTW National Teams 28 Mar '24,"[77,84,88,82,83,85,74,61,76,82,60,64,76,72,40,40,40,40,40,83,81,81,71,68,79,78]","[""Chip Shot Control"",""First-time Shot"",""Heel Trick"",""Long Range Shooting"",""Marseille Turn"",""One-touch Pass"",""Outside Curler"",""Through Passing"",""Double Touch"",""Cut Behind & Turn""]","{""RMF"":2,""AMF"":2,""CB"":0,""CF"":1,""LMF"":2,""LWF"":1,""RB"":0,""DMF"":1,""RWF"":0,""SS"":1,""LB"":0,""CMF"":2}","[""Trickster"",""Mazing Run"",""Incisive Run"",""Long Ranger""]","[177,6,6,4,4,6,7,8,5,7,5,7]"
52868363169631,colecionavel,91,true,Roman Yaremchuk,CF,12,true,0,true,Direito,191,78,31,Ukraine,1,2,Média,2,115,,false,false,POTW National Teams 28 Mar '24,"[86,77,72,72,68,65,85,80,53,61,50,52,64,70,40,40,40,40,40,82,77,85,77,77,64,79]","[""Aerial Superiority"",""Chip Shot Control"",""First-time Shot"",""Heading"",""Long Range Shooting"",""Pinpoint Crossing"",""Rising Shot"",""Super-sub"",""Acrobatic Finishing"",""Chop Turn""]","{""RMF"":1,""AMF"":1,""CB"":0,""CF"":2,""LMF"":1,""LWF"":1,""RB"":0,""DMF"":0,""RWF"":1,""SS"":1,""LB"":0,""CMF"":0}","[""Incisive Run"",""Long Ranger""]","[191,7,7,6,6,7,7,7,2,5,6,4]"
52868363179440,colecionavel,91,true,Daniel Muñoz,RB,44,true,0,true,Direito,181,73,30,Colombia,1,1,Média,2,,,false,false,POTW National Teams 28 Mar '24,"[71,74,76,70,77,77,69,76,63,70,76,83,81,77,40,40,40,40,40,90,84,74,77,71,74,90]","[""Fighting Spirit"",""Heading"",""Interception"",""Long Range Shooting"",""Man Marking"",""Pinpoint Crossing"",""Sliding Tackle"",""Through Passing"",""Acrobatic Finishing"",""Blocker""]","{""RMF"":1,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":2,""DMF"":2,""RWF"":0,""SS"":0,""LB"":1,""CMF"":1}","[""Speeding Bullet"",""Early Cross"",""Long Ranger""]","[181,7,5,5,6,6,7,11,8,5,8,9]"
52868631602297,colecionavel,91,true,Adam Marušić,RB,44,true,0,true,Direito,185,85,34,Montenegro,2,2,Média,1,,,false,false,POTW 4 Apr '24,"[71,76,76,70,78,80,65,74,63,66,77,76,75,75,40,40,40,40,40,87,82,77,73,82,69,90]","[""Aerial Superiority"",""Fighting Spirit"",""Heading"",""Interception"",""Sliding Tackle"",""Long Throw"",""Blocker""]","{""RMF"":2,""AMF"":0,""CB"":1,""CF"":0,""LMF"":2,""LWF"":2,""RB"":2,""DMF"":0,""RWF"":2,""SS"":0,""LB"":2,""CMF"":0}","[""Speeding Bullet"",""Long Ranger""]","[185,10,7,6,6,5,7,9,11,7,6,10]"
52869168466942,colecionavel,91,true,André Ramalho,CB,60,true,0,true,Direito,182,78,34,Brazil,1,2,Média,1,,,false,false,POTW 18 Apr '24,"[59,68,63,66,77,70,58,81,59,65,90,83,76,83,40,40,40,40,40,70,72,75,87,85,61,80]","[""Aerial Superiority"",""Heading"",""Interception"",""Low Lofted Pass"",""Man Marking"",""One-touch Pass"",""Sliding Tackle"",""Blocker"",""Acrobatic Clearance""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":1}","[""Long Ball Expert""]","[182,7,7,6,6,7,10,7,6,7,7,3]"
52869436916142,colecionavel,91,true,Leon Bailey,RMF,24,true,0,true,Esquerdo,178,77,29,Jamaica,1,2,Baixa,1,,,false,false,POTW 25 Apr '24,"[81,84,88,80,84,73,74,61,76,78,56,56,62,59,40,40,40,40,40,91,90,82,69,65,84,79]","[""Dipping Shot"",""Flip Flap"",""Heel Trick"",""Long Range Shooting"",""Outside Curler"",""Pinpoint Crossing"",""Through Passing"",""Long-Range Curler"",""Knuckle Shot"",""Chop Turn""]","{""RMF"":2,""AMF"":0,""CB"":0,""CF"":2,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":2,""SS"":1,""LB"":0,""CMF"":0}","[""Trickster"",""Mazing Run"",""Speeding Bullet"",""Incisive Run"",""Long Ranger""]","[178,7,7,6,7,8,10,10,10,4,11,6]"
52869436917765,colecionavel,91,true,Antonio Sivera,GK,64,true,0,true,Direito,184,75,30,Spain,0,0,Média,1,,,false,false,POTW 25 Apr '24,"[40,52,40,42,56,62,40,45,51,53,51,46,42,60,86,83,90,85,85,53,56,66,66,63,52,58]","[""GK Low Punt""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[184,7,7,7,6,8,7,7,6,5,7,9]"
52869973679750,colecionavel,91,true,Dante,CB,60,true,0,true,Esquerdo,189,91,43,Brazil,1,1,Baixa,2,,,false,false,POTW 2 May '24,"[52,70,59,61,75,72,70,85,55,62,91,91,87,82,40,40,40,40,40,62,59,67,81,90,55,71]","[""Aerial Superiority"",""Captaincy"",""Heading"",""Interception"",""Man Marking"",""Sliding Tackle"",""Weighted Pass"",""Blocker""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":1,""CMF"":0}","[""Long Ball Expert""]","[189,7,6,4,4,6,4,9,3,4,9,7]"
52869973708663,colecionavel,91,true,Fernando Muslera,GK,64,true,0,true,Direito,190,84,40,Uruguay,1,1,Média,2,,,false,false,POTW 2 May '24,"[40,55,47,50,56,58,40,47,55,45,48,46,52,62,85,82,91,85,80,46,53,75,84,71,66,56]","[""Captaincy"",""GK Low Punt"",""GK Penalty Saver"",""GK Long Throw""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[190,7,6,3,2,6,5,9,8,4,8,10]"
52869973790288,colecionavel,91,true,Riccardo Sottil,LMF,56,true,0,true,Direito,180,70,27,Italy,2,1,Baixa,1,,,false,false,POTW 2 May '24,"[73,84,85,83,80,82,76,64,67,74,58,59,69,65,40,40,40,40,40,89,87,74,64,66,81,80]","[""Gamesmanship"",""Heel Trick"",""Long Range Shooting"",""Pinpoint Crossing"",""Through Passing"",""Track Back"",""Sole Control"",""Long-Range Curler"",""Chop Turn""]","{""RMF"":1,""AMF"":0,""CB"":0,""CF"":0,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":2,""SS"":1,""LB"":0,""CMF"":0}","[""Incisive Run"",""Early Cross""]","[180,11,11,5,11,11,11,7,7,5,5,11]"
52869973807818,colecionavel,91,true,Yerson Mosquera,CB,36,true,0,true,Direito,187,76,25,Colombia,1,1,Média,1,,,false,false,POTW 2 May '24,"[51,57,55,53,59,62,62,76,51,53,85,90,89,77,40,40,40,40,40,67,68,65,87,92,54,78]","[""Aerial Superiority"",""Fighting Spirit"",""Heading"",""Interception"",""Man Marking"",""Sliding Tackle"",""Blocker""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":1,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[187,7,5,5,6,7,7,11,8,5,8,9]"
52870242124192,colecionavel,91,true,Minamino Takumi,LMF,72,true,0,true,Direito,174,67,31,Japan,2,3,Média,1,,,false,false,POTW 9 May '24,"[78,84,84,85,82,75,82,58,72,78,56,59,70,64,40,40,40,40,40,84,86,76,75,64,85,78]","[""Dipping Shot"",""Long Range Shooting"",""One-touch Pass"",""Outside Curler"",""Through Passing"",""Track Back"",""Double Touch"",""Acrobatic Finishing"",""Long-Range Curler"",""Cut Behind & Turn""]","{""RMF"":1,""AMF"":2,""CB"":0,""CF"":2,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":2,""SS"":2,""LB"":0,""CMF"":1}","[""Mazing Run"",""Speeding Bullet"",""Incisive Run""]","[174,8,8,3,0,3,7,4,5,5,10,5]"
52870242168188,colecionavel,91,true,Paulinho,AMF,24,true,0,true,Esquerdo,187,75,34,Portugal,1,2,Alta,2,,,false,false,POTW 9 May '24,"[88,86,78,83,84,67,86,78,69,74,51,51,69,79,40,40,40,40,40,75,73,81,76,80,75,81]","[""Chip Shot Control"",""Fighting Spirit"",""First-time Shot"",""Heading"",""One-touch Pass"",""Pinpoint Crossing"",""Through Passing"",""Track Back""]","{""RMF"":0,""AMF"":2,""CB"":0,""CF"":2,""LMF"":0,""LWF"":1,""RB"":0,""DMF"":0,""RWF"":2,""SS"":2,""LB"":0,""CMF"":1}","[""Long Ranger""]","[187,9,9,7,7,7,7,7,7,7,7,4]"
52870510676526,colecionavel,91,true,Riccardo Calafiori,CB,60,true,0,true,Esquerdo,186,78,24,Italy,1,1,Baixa,0,,,false,false,POTW 16 May '24,"[61,71,69,64,72,74,58,73,57,63,80,86,79,82,40,40,40,40,40,86,85,74,75,84,67,82]","[""Aerial Superiority"",""Dipping Shot"",""Interception"",""Low Lofted Pass"",""Long Range Shooting"",""Marseille Turn"",""Pinpoint Crossing"",""Sliding Tackle"",""Weighted Pass"",""Blocker""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":2,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":2,""CMF"":0}","[""Speeding Bullet"",""Incisive Run"",""Long Ranger""]","[186,7,7,4,5,6,6,9,6,7,7,7]"
52870778987546,colecionavel,91,true,Raúl García,CF,52,true,0,true,Direito,184,83,40,Spain,2,1,Média,1,,,false,false,POTW 23 May '24,"[87,81,73,78,80,73,84,87,69,75,54,60,71,66,40,40,40,40,40,69,64,85,83,82,66,67]","[""Aerial Superiority"",""Fighting Spirit"",""First-time Shot"",""Gamesmanship"",""Heading"",""Long Range Shooting"",""One-touch Pass"",""Outside Curler"",""Through Passing"",""Penalty Specialist""]","{""RMF"":2,""AMF"":2,""CB"":0,""CF"":2,""LMF"":2,""LWF"":1,""RB"":0,""DMF"":0,""RWF"":1,""SS"":2,""LB"":0,""CMF"":1}","[""Long Ranger""]","[184,10,9,5,5,7,9,7,7,5,10,10]"
52870779092881,colecionavel,91,true,Jean-Philippe Mateta,CF,4,true,0,true,Direito,192,84,29,France,2,3,Média,1,,,false,false,POTW 23 May '24,"[85,76,71,74,64,61,85,80,62,64,47,47,75,57,40,40,40,40,40,82,77,82,80,85,68,75]","[""Aerial Superiority"",""Fighting Spirit"",""First-time Shot"",""Heading"",""Heel Trick"",""One-touch Pass"",""Outside Curler"",""Scissors Feint"",""Penalty Specialist"",""Sole Control""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":2,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":1,""LB"":0,""CMF"":0}",[],"[192,6,6,6,6,9,9,14,9,5,9,8]"
52871047460298,colecionavel,91,true,Jack Stephens,CB,60,true,0,true,Direito,185,75,32,England,2,2,Alta,1,,,false,false,POTW 30 May '24,"[55,63,63,65,68,70,55,73,54,61,88,88,81,75,40,40,40,40,40,75,73,75,80,84,62,78]","[""Aerial Superiority"",""Captaincy"",""Fighting Spirit"",""Heading"",""Interception"",""Man Marking"",""Weighted Pass"",""Blocker"",""Acrobatic Clearance""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":1,""DMF"":0,""RWF"":0,""SS"":0,""LB"":1,""CMF"":0}",[],"[185,7,7,7,6,8,7,7,6,5,7,9]"
52871584432567,colecionavel,91,true,Maxi Araújo,LMF,76,true,0,true,Esquerdo,179,73,26,Uruguay,1,1,Média,1,,,false,false,POTW National Teams 27 Jun '24,"[73,75,88,78,76,84,82,63,68,81,61,59,67,77,40,40,40,40,40,89,92,82,69,65,71,74]","[""Gamesmanship"",""Long Range Shooting"",""Marseille Turn"",""One-touch Pass"",""Pinpoint Crossing"",""Scissors Feint"",""Double Touch"",""Sole Control"",""Long-Range Curler"",""Cut Behind & Turn""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":2,""CMF"":0}","[""Trickster"",""Mazing Run"",""Speeding Bullet"",""Incisive Run"",""Early Cross""]","[179,7,7,7,5,5,9,7,5,5,9,6]"
52872658150666,colecionavel,91,true,Fujimoto Kanya,AMF,24,true,0,true,Esquerdo,176,66,27,Japan,1,1,Média,0,109,,false,false,POTW 22 Aug '24,"[83,83,84,85,81,80,82,58,70,80,58,59,60,65,40,40,40,40,40,81,84,72,57,59,80,85]","[""First-time Shot"",""Gamesmanship"",""One-touch Pass"",""Outside Curler"",""Through Passing"",""Track Back"",""Penalty Specialist"",""Double Touch"",""Sole Control"",""Long-Range Curler""]","{""RMF"":2,""AMF"":2,""CB"":0,""CF"":1,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":1,""RWF"":2,""SS"":2,""LB"":0,""CMF"":2}","[""Mazing Run"",""Early Cross"",""Long Ball Expert""]","[176,10,7,4,7,4,6,4,4,9,7,4]"
52872658186081,colecionavel,91,true,Samuel Mbangula,LMF,56,true,0,true,Direito,171,65,22,Belgium,2,2,Média,1,,,false,false,POTW 22 Aug '24,"[77,85,87,84,74,75,81,62,69,77,51,51,59,55,40,40,40,40,40,85,86,79,71,66,84,82]","[""Flip Flap"",""Low Lofted Pass"",""Long Range Shooting"",""Scissors Feint"",""Double Touch"",""Scotch Move"",""Sole Control"",""Long-Range Curler""]","{""RMF"":1,""AMF"":0,""CB"":0,""CF"":1,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":2,""SS"":1,""LB"":0,""CMF"":0}","[""Incisive Run""]","[171,5,5,5,5,5,9,11,6,7,9,6]"
52873195045125,colecionavel,91,true,Geny Catamo,LMF,56,true,0,true,Esquerdo,174,69,25,Mozambique,1,1,Média,1,,,false,false,POTW 5 Sep '24,"[78,85,88,83,73,73,79,58,66,66,56,56,60,71,40,40,40,40,40,89,88,85,65,63,81,83]","[""Long Range Shooting"",""One-touch Pass"",""Through Passing"",""Double Touch"",""Long-Range Curler""]","{""RMF"":2,""AMF"":0,""CB"":0,""CF"":0,""LMF"":2,""LWF"":2,""RB"":2,""DMF"":0,""RWF"":2,""SS"":0,""LB"":1,""CMF"":0}","[""Speeding Bullet"",""Incisive Run"",""Long Ranger""]","[174,7,6,6,6,7,10,12,7,5,6,5]"
52873731900944,colecionavel,91,true,Troy Parrott,CF,4,true,0,true,Direito,185,78,24,Republic of Ireland,1,3,Média,1,,,false,false,POTW 19 Sep '24,"[88,73,74,70,70,68,88,72,65,62,53,59,78,64,40,40,40,40,40,84,77,83,75,72,76,80]","[""Chip Shot Control"",""Fighting Spirit"",""First-time Shot"",""Outside Curler"",""Rising Shot"",""Acrobatic Finishing"",""Long-Range Curler""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":2,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":1,""SS"":2,""LB"":0,""CMF"":0}",[],"[185,7,7,7,6,8,7,7,6,5,7,9]"
52874000243841,colecionavel,91,true,Dries Mertens,AMF,24,true,0,true,Direito,169,61,39,Belgium,1,2,Baixa,2,,,false,false,POTW 26 Sep '24,"[82,87,85,89,83,79,85,65,81,82,52,50,55,56,40,40,40,40,40,71,82,81,61,57,86,77]","[""First-time Shot"",""Gamesmanship"",""Low Lofted Pass"",""No Look Pass"",""One-touch Pass"",""Super-sub"",""Double Touch"",""Acrobatic Finishing"",""Sole Control"",""Long-Range Curler""]","{""RMF"":0,""AMF"":2,""CB"":0,""CF"":1,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":2,""LB"":0,""CMF"":1}","[""Trickster"",""Mazing Run"",""Speeding Bullet"",""Incisive Run"",""Long Ranger""]","[169,10,11,4,6,7,8,7,4,4,8,7]"
52874000355633,colecionavel,91,true,Jonathan Rowe,LWF,16,true,0,true,Direito,178,67,23,England,2,2,Média,1,,,false,false,POTW 26 Sep '24,"[75,85,86,77,72,72,82,57,60,80,58,57,66,67,40,40,40,40,40,88,86,84,61,66,83,82]","[""Interception"",""Long Range Shooting"",""Outside Curler"",""Super-sub"",""Long-Range Curler""]","{""RMF"":1,""AMF"":1,""CB"":0,""CF"":0,""LMF"":1,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":2,""SS"":1,""LB"":0,""CMF"":0}","[""Mazing Run"",""Speeding Bullet""]","[178,9,6,6,6,8,9,11,8,5,8,7]"
