card_id,altura,codigo_clube,codigo_liga,codigo_nacionalidade_player_raw,codigo_tipo_carta_fisico,forma,idade,jogador_indisponivel,marcador_subtipo_tipo_carta,nome,pe,pe_ruim_precisao,pe_ruim_uso,peso,resistencia_lesao
117703,185,251,125,394,0,1,28,False,0,Siebe Horemans,Direito,1,1,77,Alta
117704,177,4220,346,394,0,1,30,False,0,Jari Vandeputte,Direito,2,2,70,Alta
117708,187,4180,113,244,0,1,33,False,0,Ethan Pinnock,Esquerdo,0,1,79,Baixa
117709,189,192,128,454,0,1,30,False,0,Jan Bednarek,Direito,1,1,77,Alta
117721,178,2373,266,292,0,1,34,False,0,Diego Pituca,Esquerdo,1,0,72,Média
117723,192,5403,585,416,0,1,30,False,0,Gabriel Mutombo,Direito,1,1,75,Média
117747,175,,,160,0,1,29,True,0,Henry Onyekuru,Direito,2,2,70,Baixa
117748,179,1196,566,394,0,1,31,False,0,Pieter Gerkens,Direito,1,1,72,Baixa
117750,187,203,337,408,0,1,27,False,0,Harvey Knibbs,Direito,2,2,70,Média
117753,175,1832,549,160,0,1,29,False,0,Emmanuel Dennis,Direito,1,1,67,Média
117754,189,1832,549,394,0,2,30,False,0,Jordi Vanlerberghe,Direito,1,1,75,Baixa
117755,175,,,464,0,0,32,True,0,Barrie McKay,Direito,1,1,67,Média
117764,178,,,464,0,1,30,True,0,Stephen Mallan,Direito,2,2,69,Média
117765,191,112,122,476,0,0,28,False,0,Philipp Köhn,Direito,1,0,78,Média
117766,180,,,388,0,2,29,False,0,Konrad Laimer,Direito,2,2,72,Baixa
117773,181,2707,287,304,0,0,37,False,0,Manuel Fernández,Direito,1,1,79,Média
117774,168,2208,287,294,0,2,28,False,0,Benjamín Berríos,Direito,2,2,65,Média
117775,182,2208,287,288,0,1,36,False,0,Ramiro González,Direito,1,1,79,Média
117779,181,377,113,420,0,2,35,False,0,Pascal Groß,Direito,3,2,78,Média
117784,178,2727,152,288,0,1,29,False,0,Juan Ignacio Méndez,Direito,1,1,74,Alta
117785,184,,,420,0,1,33,True,0,Mario Engels,Direito,1,1,74,Média
117786,173,338,125,280,0,1,27,False,0,Nicky Souren,Esquerdo,1,1,78,Média
117787,189,,,112,0,1,28,True,0,Wilfried Kanga,Direito,2,2,90,Média
117792,185,5454,152,288,0,2,30,False,0,Brian Bustos,Direito,1,1,81,Média
117793,178,100,113,288,0,1,28,False,0,Lisandro Martínez,Esquerdo,1,1,77,Baixa
117800,172,,,416,0,0,30,True,0,Antoine Léautey,Direito,2,2,68,Média
117801,185,4938,473,476,0,2,31,False,0,Nicolas Bürgy,Direito,2,1,75,Baixa
117803,185,1950,473,476,0,2,33,False,0,Christian Fassnacht,Direito,2,0,77,Baixa
117804,177,117,125,476,0,1,28,False,0,Jordan Lotomba,Direito,2,1,67,Baixa
117806,192,4965,473,476,0,2,32,False,0,David von Ballmoos,Direito,1,1,90,Baixa
117807,184,4938,473,476,0,1,33,False,0,Marco Bürki,Esquerdo,1,1,80,Baixa
117813,182,5061,603,270,0,1,26,False,0,Andrés Perea,Direito,2,2,72,Baixa
117814,185,,,296,0,1,28,True,0,Nicolás Hernández,Esquerdo,1,1,78,Baixa
117832,183,,,448,0,0,25,True,0,Myron Boadu,Direito,2,3,70,Baixa
117835,183,113,122,270,0,0,26,False,0,Timothy Weah,Direito,1,1,66,Baixa
117839,188,1219,518,448,0,1,28,False,0,Mats Knoester,Esquerdo,1,1,79,Média
117842,185,412,343,416,0,1,26,False,0,William Bianda,Esquerdo,1,1,82,Média
117848,174,,,292,0,1,36,True,0,Bebeto,Direito,1,1,70,Média
117851,183,4948,759,292,0,1,34,False,0,Jairo,Direito,1,1,81,Média
117852,171,,,398,0,1,34,False,0,Radoslav Kirilov,Esquerdo,2,1,62,Média
117855,177,,,380,0,0,34,True,0,Emrah Başsan,Esquerdo,2,0,69,Baixa
117861,181,,,430,0,1,33,True,0,Francesco Galuppini,Esquerdo,1,1,75,Média
117879,184,4302,340,472,0,1,33,False,0,Higinio Marín,Direito,1,1,74,Alta
117884,182,,,128,0,1,32,True,0,Caleb Ekuban,Direito,2,1,80,Baixa
117886,185,178,113,394,0,1,31,False,0,Timothy Castagne,Direito,2,2,80,Média
117890,172,,,380,0,1,30,True,0,Ramazan Civelek,Direito,1,1,70,Média
117909,178,,,476,0,2,30,True,0,Nicolas Haas,Direito,2,1,74,Média
117911,185,282,694,296,0,1,30,False,0,Leonardo Ruiz,Direito,1,1,75,Média
117916,180,382,113,408,0,1,27,False,0,Eddie Nketiah,Direito,1,1,73,Alta
117917,179,106,113,408,0,1,27,False,0,Joe Willock,Direito,2,1,71,Baixa
117922,189,395,337,474,0,1,28,False,0,Svante Ingelsson,Esquerdo,0,1,83,Alta
117932,176,125,116,448,0,1,27,False,0,Donyell Malen,Direito,2,1,68,Baixa
117933,166,1958,473,126,0,1,28,False,0,Ablie Jallow,Esquerdo,1,1,62,Média
117934,176,194,119,296,0,2,27,False,0,Cucho Hernández,Direito,2,1,73,Baixa
117940,175,101,113,408,0,1,27,False,0,Reiss Nelson,Direito,2,1,71,Média
117941,188,186,116,406,0,1,27,False,0,Jens Odgaard,Esquerdo,2,1,77,Média
117944,173,279,694,32,0,1,28,False,0,Lee Seung-Woo,Direito,2,2,60,Média
117946,178,,,430,0,1,27,True,0,Mirko Antonucci,Direito,1,0,72,Alta
117947,177,1362,346,430,0,1,27,False,0,Marco Olivieri,Direito,1,2,73,Média
117948,195,,,454,0,1,27,False,0,Kamil Grabara,Direito,1,1,85,Baixa
117969,178,,,416,0,1,27,True,0,Nicolas Cozza,Esquerdo,1,0,72,Média
117972,184,,,430,0,1,28,True,0,Marco Pissardo,Direito,1,1,77,Média
117975,182,4141,346,430,0,1,27,False,0,Marco Sala,Esquerdo,1,2,72,Alta
117976,186,,,430,0,2,27,True,0,Matteo Rover,Direito,1,1,78,Média
117977,179,5659,152,288,0,1,30,False,0,Matías Ruiz Díaz,Direito,2,1,74,Média
117982,170,2209,287,294,0,1,27,False,0,Nicolás Fernández,Direito,1,1,66,Média
117984,174,2727,152,294,0,1,27,False,0,Nicolás Guerra,Direito,2,2,72,Média
117988,190,2069,549,292,0,0,27,False,0,Júnior Brumado,Direito,1,1,88,Média
117991,186,,,292,0,1,28,False,0,Roger Ibañez,Direito,1,1,73,Média
117993,178,132,518,394,0,2,25,False,0,Nicolas Raskin,Direito,1,1,74,Baixa
117994,183,264,119,472,0,1,28,False,0,Manu Hernando,Direito,1,1,71,Média
117997,177,,,472,0,1,28,True,0,Dani Gómez,Direito,1,1,70,Média
117999,188,386,113,428,0,1,27,False,0,Dara O'Shea,Direito,1,1,74,Média
118000,188,179,113,408,0,1,27,False,0,Brandon Austin,Direito,1,1,82,Média
118005,185,388,337,408,0,1,28,False,0,Daniel Grimshaw,Direito,1,1,77,Média
118006,197,1919,116,623,0,1,28,False,0,Arijanet Murić,Direito,1,1,81,Média
118007,180,,,408,0,1,26,True,0,Jadon Sancho,Direito,1,0,76,Média
118010,172,,,270,0,2,29,True,0,Kyle Scott,Direito,2,1,68,Média
118015,180,6201,759,296,0,1,36,False,0,Wilmar Jordán,Direito,1,1,85,Média
118016,171,,,456,0,1,32,True,0,Kiki Afonso,Esquerdo,1,1,66,Média
118021,192,105,337,404,0,2,31,False,0,Tomáš Souček,Direito,1,1,86,Média
118027,185,,,408,0,1,29,True,0,Tom Brewitt,Direito,2,2,82,Média
118030,184,,,220,0,1,28,True,0,Iké Ugbo,Direito,1,1,80,Média
118031,186,5657,152,288,0,2,29,False,0,Marcelo Miño,Direito,1,2,72,Alta
118035,180,1919,116,430,0,1,26,False,0,Fabrizio Caligara,Esquerdo,1,0,74,Média
118038,169,,,448,0,1,27,True,0,Tyrell Malacia,Esquerdo,1,1,67,Baixa
118041,181,238,346,288,0,1,31,False,0,Nahuel Estévez,Direito,2,1,77,Alta
118042,180,107,113,408,0,1,31,False,0,Ollie Watkins,Direito,2,1,70,Alta
118044,169,5204,476,442,0,1,31,False,0,Enis Bardhi,Direito,1,0,64,Baixa
118049,179,,,325,0,1,31,False,0,Awer Mabil,Direito,1,1,65,Baixa
118057,172,4965,473,442,0,1,34,False,0,Ezgjan Alioski,Esquerdo,1,0,63,Média
118060,171,,,456,0,1,29,True,0,Aurélio Buta,Direito,1,0,66,Baixa
118061,176,5204,476,456,0,0,29,False,0,Diogo Gonçalves,Direito,2,1,70,Média
118064,175,2523,340,472,0,1,28,False,0,Pipa Ávila,Direito,1,0,70,Alta
118065,177,259,119,472,0,1,27,False,0,Pol Lozano,Direito,1,1,62,Média
118066,177,259,119,472,0,1,28,False,0,Javi Puado,Direito,2,1,69,Média
118068,180,4183,113,244,0,1,26,False,0,Joel Latibeaudiere,Direito,2,2,81,Média
118072,174,4219,116,420,0,0,28,False,0,Nicolas Kühn,Esquerdo,3,2,74,Média
118075,199,,,454,0,1,27,True,0,Marcin Bułka,Direito,1,1,99,Média
118076,181,4145,119,288,0,1,30,False,0,Nahuel Tenaglia,Direito,1,1,71,Alta
118092,175,4241,346,430,0,0,26,False,0,Mattéo Tramoni,Direito,1,1,65,Baixa
118095,183,2013,566,104,0,1,26,False,0,Goduine Koyalipou,Direito,2,3,76,Baixa
118096,181,100,113,408,0,1,27,False,0,Mason Mount,Direito,3,2,74,Baixa
118098,180,1929,152,296,0,1,32,False,0,Raúl Loaiza,Direito,2,1,70,Baixa
118100,189,4937,473,128,0,0,30,False,0,Lawrence Ati Zigi,Direito,1,1,83,Alta
118101,178,,,422,0,1,28,True,0,Dimitris Limnios,Direito,1,1,71,Média
118102,192,1995,476,166,0,1,31,False,0,Ousseynou Ba,Direito,1,1,84,Baixa
118109,188,,,186,0,1,32,True,0,Melvyn Lorenzen,Direito,2,2,86,Média
118110,181,113,122,88,0,1,26,False,0,Amine Gouiri,Direito,1,1,80,Média
118111,190,1329,122,416,0,1,27,False,0,Grégoire Coudert,Esquerdo,1,1,77,Média
118122,173,,,112,0,1,28,True,0,Koffi Kouao,Direito,1,1,65,Média
118129,177,323,116,112,0,1,26,False,0,Hamed Traorè,Direito,2,2,70,Média
118133,180,2536,152,288,0,2,35,False,0,Leonardo Morales,Direito,1,1,72,Média
118135,181,,,244,0,1,30,True,0,Wes Harding,Direito,1,1,79,Baixa
118136,183,100,113,456,0,2,27,False,0,Diogo Dalot,Direito,2,2,76,Média
118145,180,,,396,0,1,29,True,0,Dario Šarić,Direito,1,1,74,Alta
118146,175,,,294,0,1,25,True,0,Iván Contreras,Direito,1,1,78,Baixa
118148,178,4948,759,42,0,2,28,False,0,Nacho Méndez,Esquerdo,2,2,77,Alta
118149,186,4212,343,416,0,1,27,False,0,Gaëtan Poussin,Direito,1,1,85,Média
118151,190,136,149,292,0,1,29,False,0,Daniel Fuzato,Direito,1,1,88,Média
118152,184,,,404,0,1,30,True,0,Aleš Matějů,Direito,2,2,79,Alta
118155,170,,,304,0,0,33,True,0,Junior Arias,Direito,1,1,64,Alta
118157,179,139,152,304,0,1,30,False,0,Miguel Merentiel,Direito,1,2,70,Média
118161,183,,,430,0,2,28,True,0,Alessio Tribuzzi,Direito,2,2,76,Baixa
118163,180,203,337,428,0,1,28,False,0,Danny McNamara,Direito,1,1,72,Média
118167,189,,,454,0,0,31,True,0,Paweł Dawidowicz,Direito,1,1,80,Baixa
118171,181,179,113,430,0,2,26,False,0,Sandro Tonali,Direito,2,2,79,Média
118173,174,389,113,408,0,1,28,False,0,Omar Richards,Esquerdo,1,0,70,Alta
118174,175,,,190,0,1,29,True,0,Andrew Rinomhota,Direito,1,1,72,Alta
118175,185,6069,337,408,0,1,28,False,0,Sam Smith,Esquerdo,1,1,73,Média
118178,188,4192,337,408,0,1,32,False,0,Brad Potts,Direito,2,1,81,Média
118181,179,323,116,292,0,1,35,False,0,Junior Messias,Esquerdo,2,2,70,Média
118184,175,5062,603,288,0,2,28,False,0,Martín Ojeda,Esquerdo,2,1,60,Alta
118187,188,337,346,416,0,1,29,False,0,Maxime Leverbe,Direito,1,1,82,Média
118191,186,259,119,472,0,1,29,False,0,Unai Núñez,Direito,0,0,81,Média
118193,187,396,113,300,0,0,30,False,0,Omar Alderete,Esquerdo,2,1,77,Média
118196,170,2010,566,420,0,1,30,False,0,Patrick Pflücke,Esquerdo,2,1,67,Média
118200,188,6069,337,408,0,1,30,False,0,Callum Burton,Direito,1,1,80,Média
118203,176,,,110,0,1,30,False,0,Samuel Moutoussamy,Esquerdo,2,1,72,Média
118206,185,346,125,448,0,1,27,False,0,Melle Meulensteen,Direito,2,2,76,Média
118211,181,,,100,0,1,31,False,0,Pierre Kunde,Direito,2,1,79,Média
118214,191,,,608,0,1,27,True,0,Ilija Vukotić,Esquerdo,1,1,76,Média
118219,188,2517,346,430,0,1,27,False,0,Marco Bellich,Direito,1,1,82,Média
118223,186,,,416,0,1,29,True,0,Maxence Carlier,Direito,2,2,72,Média
118225,178,,,450,0,1,28,True,0,Jamal Lewis,Esquerdo,2,1,70,Média
118231,186,,,430,0,1,26,True,0,Gabriele Corbo,Direito,1,1,76,Média
118232,182,4230,346,430,0,1,26,False,0,Leonardo Benedetti,Direito,2,2,70,Baixa
118233,181,238,346,128,0,1,32,False,0,Emmanuel Gyasi,Direito,2,3,70,Alta
118238,178,6112,759,472,0,1,29,False,0,Madger Gomes,Esquerdo,2,2,69,Média
118239,191,4365,337,428,0,1,30,False,0,Conor Shaughnessy,Direito,2,2,86,Média
118240,202,327,116,606,0,1,29,False,0,V. Milinković-Savić,Direito,0,0,90,Média
118242,187,377,113,406,0,1,26,False,0,Matt O'Riley,Esquerdo,2,2,77,Baixa
118246,183,201,337,408,0,1,26,False,0,Max Bird,Esquerdo,1,0,68,Média
118255,178,,,478,0,1,28,False,0,Mykola Shaparenko,Direito,1,2,72,Baixa
118257,173,6272,777,448,0,0,31,False,0,Soufyan Ahannach,Direito,1,1,72,Média
118267,178,,,448,0,1,26,True,0,Ludovit Reis,Direito,1,1,78,Média
118268,186,5028,128,448,0,1,27,False,0,Tom van de Looi,Direito,1,1,80,Média
118272,176,4247,340,472,0,1,25,False,0,Víctor Mollejo,Esquerdo,2,0,64,Média
118274,185,173,113,448,0,2,28,False,0,Tijjani Reijnders,Direito,3,3,73,Média
118276,191,,,398,0,1,27,True,0,Petko Hristov,Direito,1,1,85,Alta
118281,182,180,122,100,0,1,26,False,0,Danny Namaso,Direito,1,0,76,Média
118282,186,2192,287,288,0,1,32,False,0,Marcelo Ortíz,Direito,1,1,80,Média
118288,175,4161,603,422,0,2,28,False,0,Alexandros Katranis,Esquerdo,1,1,70,Média
118293,200,148,266,456,0,1,29,False,0,Leonardo Rocha,Direito,1,2,97,Média
118302,178,,,474,0,2,31,True,0,Niclas Eliasson,Esquerdo,2,2,70,Média
118306,171,1327,337,152,0,1,29,False,0,Ilias Chair,Direito,1,2,64,Média
118308,178,5895,340,472,0,1,29,False,0,Redru,Esquerdo,0,0,72,Média
118316,183,120,116,448,0,2,28,False,0,Teun Koopmeiners,Esquerdo,1,1,71,Baixa
118323,188,4395,340,472,0,0,31,False,0,Barri,Direito,1,1,81,Média
118332,191,370,119,382,0,0,26,False,0,Marash Kumbulla,Direito,1,1,78,Baixa
118333,193,4183,113,408,0,1,28,False,0,Luke Woolfenden,Direito,1,2,80,Média
118338,180,4192,337,472,0,1,29,False,0,Pol Valentín,Direito,1,1,73,Média
118339,194,5354,476,112,0,1,26,False,0,Yahia Fofana,Direito,1,1,89,Média
118344,178,1250,149,300,0,1,29,False,0,Mathías Villasanti,Direito,1,2,74,Média
118347,180,177,113,478,0,1,27,False,0,Vitaliy Mykolenko,Esquerdo,1,1,71,Média
118348,178,4995,152,288,0,2,31,False,0,Leonardo Sequeira,Direito,1,1,73,Média
118349,185,124,116,430,0,1,27,False,0,Luca Ranieri,Esquerdo,1,1,73,Média
118350,187,317,346,430,0,1,27,False,0,Gabriele Gori,Esquerdo,1,1,80,Média
118351,185,2517,346,430,0,1,26,False,0,Marco Meli,Direito,1,1,78,Média
118352,180,,,430,0,1,27,True,0,Riccardo Sottil,Direito,1,2,70,Baixa
118353,167,1248,149,304,0,1,29,False,0,Nicolás de la Cruz,Direito,2,2,65,Baixa
118357,185,5361,476,380,0,1,27,False,0,Bilal Bayazıt,Direito,1,1,79,Média
118361,187,362,119,472,0,1,27,False,0,Juan Berrocal,Direito,1,1,75,Alta
118365,181,5454,152,288,0,0,30,False,0,Leonardo Heredia,Direito,2,1,79,Média
118371,178,4145,119,472,0,1,29,False,0,Ander Guevara,Direito,1,1,73,Média
118373,173,195,119,472,0,1,28,False,0,Carles Pérez,Esquerdo,1,1,75,Média
118376,181,363,340,472,0,1,30,False,0,Álex Corredera,Esquerdo,1,1,72,Média
118396,198,,,324,0,1,28,False,0,Harry Souttar,Direito,1,1,79,Baixa
118398,182,,,458,0,1,28,True,0,Florinel Coman,Direito,2,2,72,Média
118399,173,1242,152,288,0,2,29,False,0,Emanuel Coronel,Direito,1,1,72,Alta
118400,182,398,337,288,0,1,28,False,0,Martín Payero,Direito,2,2,78,Média
118402,175,2717,152,288,0,1,30,False,0,Nicolás Linares,Direito,1,1,72,Alta
118405,187,5657,152,288,0,1,27,False,0,Nicolás Demartini,Esquerdo,1,1,84,Média
118406,176,5366,152,288,0,1,32,False,0,Jonatan Goitía,Direito,2,2,74,Média
118409,191,1252,149,292,0,1,32,False,0,Richard,Direito,1,1,76,Média
118411,176,399,337,428,0,1,27,False,0,Jayson Molumby,Direito,1,1,64,Média
118416,182,5202,476,622,0,1,32,False,0,Florent Hadërgjonaj,Direito,1,0,73,Média
118417,186,5820,476,152,0,0,30,False,0,Abdelhamid Sabiri,Direito,1,1,80,Média
118423,174,,,248,0,2,29,True,0,Uriel Antuna,Direito,2,1,59,Média
118425,177,4071,113,408,0,1,27,False,0,Marcus Tavernier,Esquerdo,1,0,70,Baixa
118438,181,212,122,416,0,1,29,False,0,Lucas Buadés,Direito,2,2,75,Média
118442,190,,,292,0,1,27,True,0,Jô,Esquerdo,1,1,86,Média
118444,173,193,128,456,0,2,28,False,0,Pedro Gonçalves,Direito,2,2,77,Média
118449,185,2719,152,288,0,1,27,False,0,Tomás Durso,Direito,0,0,80,Média
118451,170,1239,152,288,0,1,28,False,0,Matías Melluso,Esquerdo,1,1,63,Média
118458,179,5742,603,288,0,2,27,False,0,Tomás Chancalay,Direito,1,2,74,Baixa
118472,185,186,116,472,0,1,26,False,0,Juan Miranda,Esquerdo,1,0,76,Média
118477,168,1995,476,380,0,1,28,False,0,Yusuf Sarı,Esquerdo,1,0,65,Média
118479,176,216,343,100,0,1,27,False,0,Ignatius Ganago,Direito,1,2,78,Baixa
118490,185,4365,337,408,0,1,29,False,0,Josh Knight,Direito,1,1,78,Média
118491,184,4229,116,430,0,0,26,False,0,Alessio Pozzi,Direito,1,1,78,Média
118493,175,2192,287,294,0,1,27,False,0,Ariel Uribe,Esquerdo,1,1,70,Média
118494,178,333,116,400,0,2,29,False,0,Nikola Vlašić,Direito,2,1,72,Média
118499,186,158,266,292,0,1,27,False,0,Matheus Thuler,Direito,1,2,86,Média
118500,170,148,266,292,0,1,29,False,0,Eduardo,Direito,1,1,69,Média
118502,184,4995,152,288,0,2,29,False,0,Alejandro Maciel,Direito,1,1,87,Média
118507,181,237,346,430,0,1,27,False,0,Simone Santoro,Direito,1,1,68,Alta
118512,176,2391,128,292,0,1,28,False,0,Lucas Soares,Direito,1,1,67,Média
118514,184,6113,759,292,0,1,31,False,0,Careca,Esquerdo,1,1,76,Média
118518,197,2365,518,400,0,1,29,False,0,Božo Mikulić,Esquerdo,1,1,91,Média
118520,178,,,292,0,1,30,True,0,Bruno Xavier,Esquerdo,1,0,72,Média
118523,176,1207,549,302,0,1,27,False,0,Marcos López,Esquerdo,1,1,67,Média
118527,173,1327,337,450,0,1,29,False,0,Paul Smyth,Direito,1,1,69,Média
118528,180,,,408,0,1,31,True,0,Jamie Allen,Direito,2,2,72,Média
118531,182,366,119,420,0,1,32,False,0,Jeremy Toljan,Direito,2,2,74,Média
118532,189,,,380,0,1,26,True,0,Abdullah Yiğiter,Direito,1,1,82,Alta
118535,178,398,337,152,0,1,27,False,0,Imran Louza,Esquerdo,1,1,65,Média
118537,183,2191,287,288,0,1,28,False,0,Juan Ignacio Díaz,Esquerdo,1,1,79,Média
118547,180,,,402,0,1,31,False,0,Charis Kyriakou,Direito,1,1,73,Média
118553,178,1241,152,304,0,1,29,False,0,Matías Cóccaro,Direito,2,2,72,Média
118555,193,,,134,0,2,32,False,0,Michael Olunga,Esquerdo,2,1,85,Média
118566,179,412,343,416,0,2,35,False,0,Cyril Mandouki,Direito,2,1,76,Alta
118568,178,6259,777,416,0,1,34,False,0,Rayane Aabid,Direito,1,2,71,Alta
118572,175,,,296,0,1,34,True,0,Bryan Urueña,Direito,2,2,77,Média
118573,175,201,337,160,0,1,29,False,0,Bright Osayi-Samuel,Direito,1,0,72,Média
118581,188,379,337,408,0,1,28,False,0,Nathan Trott,Esquerdo,1,1,80,Média
118582,183,190,116,418,0,1,27,False,0,Giorgi Chakvetadze,Direito,2,2,78,Baixa
118584,175,1765,340,472,0,1,26,False,0,Diego Pampín,Esquerdo,1,0,65,Média
118586,186,,,606,0,1,31,True,0,Nikola Maraš,Direito,1,1,77,Média
118589,187,4147,340,472,0,1,28,False,0,Dani Martín,Direito,1,1,77,Baixa
118597,171,2727,152,288,0,1,29,False,0,Franco Moyano,Direito,1,2,70,Média
118599,176,215,343,416,0,1,28,False,0,Théo Sainte-Luce,Esquerdo,0,0,69,Média
118610,188,,,292,0,1,30,True,0,Pedro Henrique,Direito,1,1,82,Média
118613,185,118,125,280,0,1,27,False,0,Armando Obispo,Esquerdo,1,1,79,Média
118620,187,5354,476,146,0,1,27,False,0,Modibo Sagnan,Esquerdo,1,1,85,Baixa
118630,188,4395,340,472,0,1,29,False,0,Raúl Sánchez,Esquerdo,2,1,75,Média
118636,171,,,292,0,1,28,True,0,Paulinho Bóia,Direito,1,0,64,Média
118638,172,2727,152,288,0,1,29,False,0,Jonás Acevedo,Esquerdo,2,1,72,Média
118641,178,4123,343,416,0,0,28,False,0,Jessy Deminguet,Esquerdo,1,1,74,Média
118645,194,,,380,0,0,27,True,0,Batuhan Şen,Direito,1,1,82,Alta
118648,184,,,448,0,1,26,False,0,Lutsharel Geertruida,Direito,2,1,73,Baixa
118650,188,,,416,0,1,27,True,0,Boubakary Soumaré,Direito,1,1,82,Alta
118656,186,132,518,408,0,1,27,False,0,Dujon Sterling,Direito,2,2,78,Média
118657,182,104,113,482,0,1,26,False,0,Ethan Ampadu,Direito,1,1,78,Alta
118659,178,,,416,0,1,29,True,0,Alpha Sissoko,Direito,2,1,68,Média
118662,179,5820,476,416,0,1,26,False,0,Lenny Pintor,Direito,2,1,66,Baixa
118665,185,176,337,408,0,1,28,False,0,Aynsley Pears,Direito,1,1,80,Alta
118667,184,,,416,0,1,30,True,0,Maxime Pattier,Direito,1,0,77,Média
118680,178,5224,549,406,0,1,28,False,0,Oskar Buur,Direito,1,1,65,Baixa
118685,174,258,119,472,0,1,30,False,0,Andoni Gorosabel,Direito,1,1,73,Média
118686,182,180,122,128,0,1,29,False,0,Elisha Owusu,Direito,1,1,72,Média
118687,185,4237,116,416,0,1,25,False,0,Willem Geubbels,Direito,2,1,79,Baixa
118689,183,1979,128,422,0,1,28,False,0,Marios Vrousai,Direito,2,1,78,Baixa
118690,182,,,304,0,1,26,True,0,Edgar Elizalde,Esquerdo,1,1,78,Média
118699,180,139,152,294,0,1,26,False,0,Carlos Palacios,Direito,1,1,75,Baixa
118704,189,2069,549,406,0,1,27,False,0,Mads Bech Sørensen,Esquerdo,1,0,86,Média
118705,180,4153,603,270,0,1,30,False,0,Shaq Moore,Direito,1,1,75,Média
118717,173,1937,149,292,0,1,29,False,0,Erick,Esquerdo,1,0,65,Média
118720,189,4206,343,472,0,1,26,False,0,Moha Ramos,Direito,1,1,87,Média
118725,173,5644,340,416,0,0,27,False,0,Thomas Carrique,Direito,1,0,65,Média
118731,171,118,125,292,0,1,27,False,0,Mauro Júnior,Esquerdo,2,1,62,Média
118733,177,176,337,408,0,1,28,False,0,Todd Cantwell,Direito,2,2,70,Alta
118744,185,121,116,248,0,1,25,False,0,Santiago Giménez,Esquerdo,2,2,79,Média
118750,190,105,337,248,0,1,29,False,0,Edson Álvarez,Direito,1,2,73,Média
118760,182,,,300,0,1,28,True,0,Cristhian Paredes,Direito,1,1,70,Média
118765,167,,,248,0,1,26,True,0,Diego Lainez,Esquerdo,0,0,58,Média
118766,181,1700,,248,0,1,28,False,0,Ricardo Marín,Esquerdo,2,1,71,Média
118779,189,1258,576,296,0,1,32,False,0,Stiven Barreiro,Direito,1,1,80,Média
118782,176,4272,340,100,0,2,29,False,0,Patrick Soko,Direito,1,0,72,Média
118784,175,,,248,0,1,35,True,0,Juan Vigón,Direito,2,2,68,Alta
118792,180,1264,,248,0,1,29,False,0,Luis Malagón,Direito,0,1,75,Média
118806,184,1264,,248,0,1,39,False,0,Rodolfo Cota,Direito,1,1,78,Média
118819,168,,,248,0,1,30,True,0,Michelle Benítez,Esquerdo,0,0,60,Média
118823,177,,,248,0,1,27,True,0,José Juan Macías,Direito,2,2,73,Baixa
118846,193,2361,576,248,0,1,31,False,0,Miguel Ortega,Esquerdo,1,1,74,Média
118849,187,,,248,0,1,28,True,0,Juan Sánchez,Direito,1,1,77,Média
118856,186,2654,576,296,0,1,35,False,0,Larry Vásquez,Direito,1,1,83,Média
118880,179,,,248,0,2,28,True,0,Jesús Alberto Angulo,Esquerdo,1,1,73,Média
118884,171,1238,152,296,0,1,28,False,0,Edwuin Cetré,Direito,3,2,79,Média
118895,176,1700,,248,0,2,28,False,0,Roberto Alvarado,Esquerdo,2,1,70,Média
118909,188,,,248,0,1,28,True,0,Abraham Romero,Direito,1,1,87,Média
118918,181,,,248,0,1,31,True,0,Érick Gutiérrez,Esquerdo,1,0,74,Média
118927,167,1264,,248,0,2,27,False,0,Erick Sánchez,Direito,2,1,64,Média
118932,173,366,119,472,0,1,30,False,0,Roger Brugué,Esquerdo,1,1,68,Média
118938,183,5844,128,458,0,1,24,False,0,Ianis Stoica,Direito,1,1,78,Média
118939,178,,,110,0,1,28,True,0,Beni Baningime,Direito,2,1,70,Média
118940,183,104,113,420,0,1,28,False,0,Lukas Nmecha,Direito,1,1,80,Baixa
118942,188,213,122,130,0,1,28,False,0,Mohamed Bayo,Direito,2,1,76,Média
118957,178,139,152,288,0,1,28,False,0,Tomás Belmonte,Direito,2,2,68,Média
118960,182,2722,152,300,0,1,28,False,0,David Martínez,Esquerdo,1,1,76,Média
118968,177,110,119,472,0,1,27,False,0,Hugo Duro,Esquerdo,0,0,70,Média
118973,186,361,119,472,0,1,29,False,0,Bambo Diaby,Direito,1,1,76,Média
118977,174,109,119,292,0,2,25,False,0,Rodrygo,Direito,2,1,64,Média
118979,185,5099,343,112,0,1,27,False,0,Axel Bamba,Direito,1,1,89,Média
118983,170,337,346,430,0,1,27,False,0,Matteo Della Morte,Esquerdo,2,2,70,Média
118994,177,1264,,248,0,2,34,False,0,Henry Martín,Direito,1,1,83,Média
119001,181,,,248,0,0,27,True,0,Edgar López,Direito,1,1,70,Média
119050,172,,,270,0,2,39,True,0,Rodrigo López,Direito,2,2,67,Baixa
119054,182,,,248,0,1,29,True,0,Alan Medina,Direito,1,2,74,Média
119059,175,,,248,0,1,30,True,0,Osvaldo Rodríguez,Esquerdo,1,0,75,Média
119064,179,1264,,248,0,1,28,False,0,Alan Cervantes,Direito,1,1,68,Média
119089,175,4162,603,248,0,1,27,False,0,Jonathan Gónzalez,Direito,1,1,62,Média
119093,176,2459,149,292,0,2,27,False,0,Fernando,Direito,2,1,66,Baixa
